,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
2016-01-01,0.0002495737365058289,3.142775399320081e-05,-0.00011659999342930248,-0.0003186599564028148,-0.00022610811580329413,-0.00046533879073146797,-0.00024341119686400358,-6.319199803371105e-05,-1.2425300656595754e-05,-0.00015657565823828422,-0.00018533103969431183,-8.946258251528897e-05,-0.0002514547610182678,-0.014145395107607185,-0.0005036671996045705,-0.00011152469756537718,-1.5156896708904504e-05,-9.106331605989076e-05,-3.955312381213535e-05,0.000155547993694445,5.401882683029953e-05,0.0001658446076552121,-0.0002795410541297138,-0.0006514653801031963,-0.00025890139520717153,-0.0001613463938500899,-0.0002530532809995952,-0.0009226250211077868,1.7842930531505826e-05
2016-01-04,5.262106724621073e-05,0.00010934194101407224,7.533684992076075e-05,-0.0001567458768514925,6.586107816405791e-05,2.979061571960404e-05,-7.080373912454747e-05,-0.0001791772724934219,-3.738680153384477e-05,3.490119049073274e-05,4.808635914521172e-05,1.4501174540770065e-05,-8.09896279570291e-05,-0.010799990224526648,-0.0008005562117741318,1.2142357091397706e-05,-0.00017499488914036123,0.0004109366238461509,3.6195796341985614e-05,-0.00026353600826400534,9.722342159846525e-06,3.2608629415622795e-05,0.00011383247249492713,-0.0015279078413949867,-0.0001284057040839772,0.00027602871831060825,-0.00017123135736789189,9.84639444369568e-05,-7.877035517980236e-06
2016-01-05,0.00021915799341457918,3.688235891234093e-06,-0.00020494465261345227,-0.0005629893001627037,-3.06802582034723e-05,0.0001324568890223998,9.537131003059432e-05,-0.0004608927454324769,-0.00023996689748529288,3.2120905967013487e-06,2.266462965914324e-05,7.789321495297177e-05,-0.00028533799819394453,-0.013194459633745059,-0.0003226335101386788,-0.0001148778174332317,-0.0005663108336623619,-6.852535248578158e-05,-2.7164001147043123e-05,-0.0007884020519863906,-0.0003541152455196832,0.0001228935276786523,2.0717066987695235e-05,0.0016269489903818258,-1.007028429740426e-05,0.0003286704480502,-0.0001702486774587652,-0.0005673862486315921,-0.0003211601193839397
2016-01-06,0.00025787481150007477,0.000305596252805621,3.531379548548301e-05,-0.00023156137335356971,-0.000268548345239724,-0.00015905761613369248,-1.092796185944627e-05,-0.00017332988992597388,0.00048433627979618636,-3.2002789732824465e-06,9.134551022834987e-05,-2.0187832814890974e-06,-0.00013931209542244541,-0.003134893050250465,0.0007177711283090565,-9.560605456593683e-05,-0.0001421330350804006,-0.0003160146858921599,-0.0003209516955339469,-0.00014517887357063167,5.485880684701839e-05,-0.0009820698732545795,3.707234752819961e-05,0.0025019628451498897,-6.539116860072003e-05,-0.00016826121060698366,-9.672237486273314e-05,-0.0008455835472576338,-0.00011284136185150382
2016-01-07,-0.0001628245627913631,-0.00034280236309387855,1.6912535194066304e-05,1.1997677647668194e-05,0.0,8.521396370711143e-05,0.0001227367068434227,-2.8112477421696074e-05,0.0003598711637066525,8.919264493047858e-05,0.00015830440912574092,8.096676185714517e-06,5.0751320305413075e-05,0.009092613410682793,-0.0006073591346486745,-5.416292591162534e-06,-4.3326203112376444e-05,7.708191296252114e-05,-6.967837293960162e-05,-0.00019284357937873054,-0.0004835361435551095,-0.0010058131753299848,0.00020349215908164285,-0.0025437546364265734,9.999200994545877e-06,0.00016560684352695673,-0.00021194128697154662,7.163331395645351e-05,-0.00010222535071675314
2016-01-08,-2.9498861292069293e-05,-4.274485467604664e-05,-0.0004569915116041952,-0.0004010811407851988,-0.00021543238273966832,-0.00045206033869004796,-0.0002455760767225718,-0.00045811998653095214,-0.00029900858534155373,-0.00011541910593407796,-0.00014755965705159866,-4.242366839010289e-05,-0.0004229610020554888,-0.018338477157806815,-0.0006627328622088907,1.777468447286151e-05,-0.0005541291260449576,-3.855658700829794e-05,-6.516591324170615e-05,-0.00016708091781650393,-0.00020569950637625378,5.908944752013034e-06,-0.00021224988434015204,-0.0015759623012518997,-0.0001608177002234132,0.00016185396403213043,-0.00010820754509123365,-0.0005852041923136355,-0.0002843754903775962
2016-01-11,-0.00019323959380217504,-9.10398179829518e-05,-0.00011338836224234576,-0.00010223633492468329,-6.0346163293886335e-05,-5.196171094373323e-05,-6.372179530660922e-05,-0.0002714508161401772,-0.000573906816822008,0.00011075517685555893,0.00019756989429610118,0.00013769688029756168,-1.0813185454801743e-05,-0.006754574257376578,-0.00022217209248540567,1.4816746653843107e-05,-0.0002665549265775572,0.0005753931378915417,-6.757542435392193e-05,-0.0003194697031103646,-0.0001967196155555493,0.0001918309400477914,0.00038479377755639934,-0.0007920270233638637,-3.0682912744221874e-05,0.0007143825121493072,3.8320055264354486e-05,-0.000264742193880112,-0.00019501656866448912
2016-01-12,3.462433590209315e-05,0.00032623229887893135,0.0001940310038069518,0.0004014464157278899,-1.438467449402584e-05,0.0002498791678223528,0.00010778399827071778,-3.836159345846163e-05,5.36359547352511e-05,2.8267848556153785e-05,-5.0914718853473235e-05,5.817633368513746e-05,4.2961842265721975e-05,0.005079739460125295,0.000935534337002962,8.946050255448722e-05,-0.0002024923862509623,-7.004692779084646e-05,5.3559823565118385e-05,-0.0003718353934768648,-0.00014678016818124037,0.00013440981375852922,-9.55737000033663e-05,0.003972380152834042,0.0001518178266848636,-1.7609230116737948e-05,0.00012141928476783038,0.0006009862364206085,-0.00016791148331208553
2016-01-13,-0.000253006755772002,-0.0003208170740803004,-0.0002507707056937716,0.0001084380414969214,9.393400722488847e-05,0.00030039737375561114,0.0001637785238512292,0.00021750208337924563,-0.0005807664221641421,0.0,-0.0001575880122987149,2.2326390522358686e-05,0.0001029008491669988,-0.005386214391498233,0.0009028044641189128,-3.8335759353633885e-05,0.00018940263280888198,0.0001940477944516158,-0.00016520652764518158,0.00017591700884812752,-0.00013504078122345505,-0.0004989128219749408,-0.0001553838371699993,0.002146890834761566,8.98793429376381e-05,-0.00014688203718608492,1.6551214550793264e-05,0.0003570586114732277,9.75445612673115e-05
2016-01-14,0.0003203761943173529,0.0001191410257097926,-0.00011652366630407066,-9.716820877848394e-05,-0.0001503994001664406,-0.0002896983602208506,-8.3133513238345e-05,-0.0005151173458070423,-0.00018327198178731203,0.00011897987071632174,8.823583741937618e-05,-3.4789824534509404e-05,-9.165114014447222e-05,0.0070595698582357124,8.465996966262297e-05,-7.780382612245072e-05,-0.0006210041587424816,-8.753075152090719e-05,-0.00032534974943756946,-0.0004940382230327038,-0.00014602676676629778,-0.0011646055046496105,0.00011694212218577912,-0.0005205064535180933,-4.2639793481810906e-05,-0.00041547952866799,-0.0001889466476594262,-0.0007906371599836488,-0.0004053915747452511
