,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
1995-01-11,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999
1995-01-12,0.003541379848933525,0.004232901930482952,0.012313843861766448,0.16354531920125515,0.09686814247234601,0.006814011217269626,0.006814011217269626,0.010950702294687382,0.004089203591940046,0.005445563276280765,0.06604011502571126,0.004839973536895459,0.030655312937384552,0.0052750304817473035,0.145279946476795,0.052874544868118344,0.018948747231076958,0.003963557774995729,0.010423741322477687,0.006814011217269626,0.003092572003102398,0.012812620460742693,0.22076857660830862,0.026335910198219886,0.05618648552293295,0.003675854160266496,0.006814011217269626,0.006814011217269626,0.0037698726971734033
1995-01-13,0.0019337593201504682,0.0024465266371725444,0.012219871553246478,0.18318405838243967,0.04494805633644904,0.0037922421101634083,0.0037922421101634083,0.007736548044964783,0.002568747680885278,0.003419616228429386,0.08040073945478571,0.004462815170493912,0.06345870572988509,0.0027591619080229095,0.17827829063320272,0.039646935208993504,0.020062918827163524,0.0023819876992295205,0.007244535861359691,0.0037922421101634083,0.0016417713896802108,0.011012776488441938,0.2221219023163917,0.012678034780269843,0.07189951054752673,0.0024011066801379022,0.0037922421101634083,0.0037922421101634083,0.002130408866160853
1995-01-16,0.001307416194203522,0.001790247103655017,0.01422788446519129,0.17580723119153183,0.023747522324793158,0.002610088164491606,0.002610088164491606,0.0060931341447077484,0.0017726273522219364,0.0022783905556731494,0.08264804528562159,0.004350858872409348,0.07912681419515318,0.0018196916020782041,0.21665930515025664,0.03875780025282488,0.020292958361507782,0.0016398443637044146,0.004810791856411082,0.002610088164491606,0.001109641968792356,0.009010385618742262,0.20738684654708744,0.006660730416208035,0.0822761971807974,0.0018305342509369062,0.002610088164491606,0.002610088164491606,0.001544665829134031
1995-01-17,0.0009709003927956352,0.0015268671142491586,0.016073150402149353,0.15472146147948626,0.024795611993786704,0.0020270788799878325,0.0020270788799878325,0.005599384963854586,0.0013295496513258075,0.002201077285026612,0.08446126095019774,0.004556900182909854,0.0802365363594556,0.001519943474828105,0.2176845792005728,0.04754723864094925,0.022048791860577385,0.0012691192229545485,0.0036514825842247117,0.0020270788799878325,0.0008790382663842602,0.007020098728217273,0.2040428220744915,0.006280709470515458,0.09848936265858259,0.0017417864838884935,0.0020270788799878325,0.0020270788799878325,0.0012169296608402443
1995-01-18,0.0007844733911166908,0.0012560665283494726,0.01798758862066262,0.1461310953873046,0.031448201690366925,0.0017080243381452063,0.0017080243381452063,0.006047624804726944,0.0010778561613184932,0.003131367011604559,0.08543237725530085,0.004662301992490698,0.07603996797901541,0.0013485394719650208,0.2000931024054579,0.05623956465230936,0.025327515687460944,0.001066764874861891,0.003253431609874918,0.0017080243381452063,0.0007575243345909302,0.005697818181728886,0.1926432965841643,0.00626216540974572,0.12180887965761089,0.001946807540133842,0.0017080243381452063,0.0017080243381452063,0.0010155389435943607
1995-01-19,0.0006594818702298136,0.001052636188055952,0.019480814454595693,0.14706346806621295,0.03299818951534331,0.0015076312382016782,0.0015076312382016782,0.007811552136721758,0.0009288559424098085,0.004559304028969655,0.08163132926668397,0.004794766424950459,0.07123708612257562,0.0011945199193092487,0.18533048982776823,0.061038335290493184,0.02814745753610252,0.0008958541400969787,0.003373000574878914,0.0015076312382016782,0.0006630772325403696,0.005068972592490939,0.1861126621316553,0.005547137889488759,0.1396311906877954,0.002355848548291438,0.0015076312382016782,0.0015076312382016782,0.0008858371687082769
1995-01-20,0.0005658975294109209,0.000902028995322327,0.020446968102970753,0.15678989865452012,0.040362425439523474,0.0013772899057159875,0.0013772899057159875,0.009890095415147843,0.0008284037186347862,0.005261197188031572,0.07350991919267197,0.005209051048577203,0.06765052587480576,0.0011548545266599833,0.1809152403692357,0.06265870540410795,0.031069043478998783,0.0008089128859192556,0.003749781245189134,0.0013772899057159875,0.0005988241518219236,0.005026765603504878,0.17433650993092828,0.004819243618345158,0.1430688162904229,0.002696245924334164,0.0013772899057159875,0.0013772899057159875,0.0007941720420393132
1995-01-23,0.0005100014943975405,0.0008103648749102266,0.020908335632403963,0.1675226610446494,0.041286298899163826,0.0013118259484564906,0.0013118259484564906,0.011620057420567688,0.0007624627048508292,0.004728934539999986,0.06831853779202957,0.005564398364766566,0.06512395577436997,0.0011192932485512353,0.17640238634236827,0.061872140216789516,0.033623291782841146,0.0007512911789146169,0.004501824704652914,0.0013118259484564906,0.00054415646002546,0.005202089361675604,0.17041263213092875,0.005013132030637327,0.14321226275169596,0.0029287092341093016,0.0013118259484564906,0.0013118259484564906,0.0007016484449278627
1995-01-24,0.0004708791547706711,0.0007470207388882222,0.020990871613626196,0.17011660941291656,0.05047912104348532,0.001319371668678513,0.001319371668678513,0.01225428940255594,0.0007079568521154855,0.005630793365513591,0.0698493827743704,0.005985909357397979,0.06395447821154657,0.0011082035100731587,0.17715002526280954,0.05927763773972628,0.03573144926329837,0.0007214501152776606,0.00523312661880972,0.001319371668678513,0.0005041343969566839,0.006011386102424292,0.15928235186425502,0.004951927094090459,0.1386079791968021,0.003003068111027841,0.001319371668678513,0.001319371668678513,0.0006330932680018971
1995-01-25,0.00043773938600609447,0.000707943740107328,0.02110547006440925,0.174395825912232,0.04744213435680685,0.0013754770389632009,0.0013754770389632009,0.013739995305116819,0.0006673548715734495,0.007275833930892529,0.06928834937789356,0.006470147520198983,0.06289531890520285,0.001127973937114943,0.17633061308046247,0.05915354599146079,0.04229655838277976,0.0007048344868177085,0.005779389261329294,0.0013754770389632009,0.00046871345684239486,0.006794505130593101,0.1439096227562349,0.0041127511149129025,0.14450970581534794,0.0029245189559235327,0.0013754770389632009,0.0013754770389632009,0.0005837881538936301
