,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
1995-01-11,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999
1995-01-12,0.005748621579592883,0.006531398178395902,0.019077813946612905,0.14434086778939761,0.06461543399305322,0.00959410177676847,0.00959410177676847,0.014147348499121078,0.0063160977400742255,0.00749512836971588,0.07988810787542536,0.00788766536025088,0.043806768480048594,0.008201186306768023,0.12692524854614923,0.04827757882869683,0.020999900146971135,0.006379015782020618,0.011738503201462582,0.00959410177676847,0.0053924868440848395,0.014083182237211327,0.21703654235723552,0.023149581024498884,0.057666057024222186,0.0057983372522716495,0.00959410177676847,0.00959410177676847,0.006526594865762162
1995-01-13,0.0033347168910504363,0.0038704098752767252,0.020221820866515444,0.14985479232589036,0.032271924339373266,0.005701942244468595,0.005701942244468595,0.009987155442817872,0.004118789032972279,0.004823782717807325,0.10097165103767049,0.00709222070068517,0.08507470820772138,0.004727593308652246,0.14092911887525764,0.039866426925265354,0.020608554634664943,0.003941088416459106,0.008180930626972319,0.005701942244468595,0.002932984585875607,0.011483013709767127,0.22460831258059052,0.011863158680611672,0.07312502831951659,0.003867794270905369,0.005701942244468595,0.005701942244468595,0.0037343122668465146
1995-01-16,0.0023354278829061906,0.0028421598528104953,0.024381217887448802,0.14573863955902477,0.019386882792678053,0.004201003850906763,0.004201003850906763,0.008036513319718545,0.0029487047045008326,0.003389366663847997,0.10491152788173798,0.006871101613963081,0.10354386500525171,0.003306994187448785,0.16888214523047482,0.039695509270575226,0.021224518340311336,0.0027467540711828328,0.005744604119143321,0.004201003850906763,0.0020451516090973566,0.00934111079484287,0.20763091432469474,0.00748927449412252,0.08080151027987365,0.0031130986355924787,0.004201003850906763,0.004201003850906763,0.002588000134683706
1995-01-17,0.0018430049411697778,0.002439797517451055,0.027756013371479815,0.13292301524583183,0.01914339311555297,0.003556110457529895,0.003556110457529895,0.00728388658043495,0.002289091431803124,0.0031158347381976094,0.10496128785764437,0.007229775511727402,0.10536722787643804,0.002776533405256985,0.17512795525171043,0.0462649348137757,0.024013504774567637,0.002188597488347512,0.004612564914256354,0.003556110457529895,0.0016777737627570039,0.007468578386714453,0.20044719738047834,0.006938053480247994,0.09126498770616226,0.003021821928350859,0.003556110457529895,0.003556110457529895,0.0020646062273595215
1995-01-18,0.0015758641564990487,0.0020856955021653603,0.031313756755233006,0.1269331798616433,0.02210720377317326,0.003293004698793923,0.003293004698793923,0.007252972124088084,0.0019651617225367956,0.0040238804925726394,0.10332615219370558,0.007451675512419074,0.10128928408120506,0.0024346885331500484,0.17060559856322488,0.053387132238132406,0.02763486133041007,0.0018572251752391347,0.0042300845851309925,0.003293004698793923,0.0014867187910613143,0.006347462611984809,0.1898529369370027,0.006490284960427667,0.10475498076648439,0.0033855692069725656,0.003293004698793923,0.003293004698793923,0.0017426042516781942
1995-01-19,0.0014073190879480683,0.0018219650020200704,0.03359439489019957,0.1267770474816971,0.02256607489957244,0.003219743400437928,0.003219743400437928,0.008340901821447528,0.0017594510849481034,0.00553780300954366,0.09837788804139833,0.007704772130157055,0.09626802224136523,0.0021010717645930333,0.16621704460463216,0.05831186577545132,0.030128788260141346,0.001596374855763949,0.004315730470949415,0.003219743400437928,0.0013365190276923206,0.005833494402477588,0.18249379527604012,0.005725071920172102,0.11609203635398188,0.004051167799727726,0.003219743400437928,0.003219743400437928,0.0015427061123441325
1995-01-20,0.0012876577926074183,0.0016151358883822512,0.035196038423094066,0.13359557641105613,0.026476683132759,0.0031024583730384693,0.0031024583730384693,0.01006895537524409,0.0016306562649462469,0.00626864588053159,0.09014916525347903,0.008434051488717047,0.09095281203286792,0.0019937780415366846,0.16682922648931733,0.05937529539363278,0.0343724123106732,0.0014393293288685164,0.004686772144909317,0.0031024583730384693,0.0012387839580616303,0.00586623641319852,0.1715295059589688,0.005101874436867157,0.12034507404302389,0.004612751527134956,0.0031024583730384693,0.0031024583730384693,0.0014212701016446715
1995-01-23,0.0012285511987123645,0.0015004253779025613,0.036338515876278,0.13986885832736368,0.026685410620915204,0.002907749125070791,0.002907749125070791,0.011683051824688711,0.0015533617277684758,0.0057005550009530895,0.08532460121640667,0.009057677503452061,0.08718744730559916,0.0019050821177956686,0.16594723768987596,0.05802982386379999,0.03763095493368545,0.001343542731041535,0.005400969716412537,0.002907749125070791,0.0011626409202947384,0.006066975728884221,0.16872540376849848,0.0051695629234274,0.12164126902036436,0.005006695867608761,0.002907749125070791,0.002907749125070791,0.0013026397699535852
1995-01-24,0.0011910101563107976,0.0014203554837612048,0.03735456381762942,0.1413866249875322,0.03158995426278321,0.002766089944425416,0.002766089944425416,0.012419894929136428,0.0014912495950141402,0.00678015339205568,0.08593471578938028,0.00978067715568383,0.08556194572213292,0.0018955982888697424,0.16998510269046688,0.05555470284860832,0.039253258271839724,0.0012675969659110518,0.00604096488229512,0.002766089944425416,0.0011130136926613841,0.0068575340288080456,0.15975297225803028,0.005164758121231618,0.1180219249795889,0.005128874770639525,0.002766089944425416,0.002766089944425416,0.0012221040474432818
1995-01-25,0.0011524898187996984,0.0013682849533225843,0.038083195054083877,0.14387495271552295,0.029729002610678328,0.002790186338414366,0.002790186338414366,0.013876354343723222,0.001454446716074773,0.008651425644724623,0.08353017884958926,0.01058157272464885,0.08419225501390135,0.001926390067788781,0.17143246779144672,0.05521219688387382,0.04333841272913098,0.001212702651300458,0.006414461794392859,0.002790186338414366,0.0010660558785117844,0.0076071372457817005,0.14779996814743668,0.0046212760241110245,0.12275633518953402,0.005006240469045391,0.002790186338414366,0.002790186338414366,0.001161290104542333
