,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
1995-01-11,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
1995-01-12,0.005220015916983957,0.005550359894216209,0.013248534877111279,0.15318039547320303,0.10981746437822074,0.009244164522887805,0.009244164522887805,0.01228928810885591,0.006349711140699287,0.007022330222533961,0.049562947063140336,0.00894344330280501,0.05066741546298281,0.008408423828808092,0.13897723889390448,0.04862846103691804,0.01945949744993901,0.006247384431735787,0.011484843423155672,0.009244164522887805,0.004710039628270496,0.013908806248606721,0.18796661342457238,0.02608212080463977,0.05295903381204407,0.004671707962117602,0.009244164522887805,0.009244164522887805,0.008423061631532853
1995-01-13,0.003652070088886441,0.0036958771377204516,0.009800145872916003,0.17843782012585171,0.048618045411794535,0.005351288975869406,0.005351288975869406,0.008654739703869194,0.0052788489598572345,0.004434319167777564,0.05661967002782546,0.008336910605673147,0.10588001695288543,0.005520028020816409,0.1803422761674386,0.032132066952184166,0.020307223620255617,0.004061875858907018,0.007650557807743659,0.005351288975869406,0.002929679561711744,0.011404554063133624,0.18871355197764497,0.011741363090690635,0.06569806846340545,0.0028009084599593,0.005351288975869406,0.005351288975869406,0.006532922582030453
1995-01-16,0.0027316659140854886,0.002753161347830794,0.008130094730652524,0.17020899125397826,0.023645426269263282,0.003657783265684514,0.003657783265684514,0.006608042411176738,0.0044182430564693904,0.0033994265400144642,0.05753669210115579,0.007628870972104717,0.12905022985261108,0.006235486236172408,0.2226543240203044,0.030656671396211425,0.021049025181558687,0.002838308538402427,0.00512765350353261,0.003657783265684514,0.0021156089088602706,0.009241997516267144,0.1776472730208206,0.005421158361391825,0.07518606795673805,0.0019748866813078902,0.003657783265684514,0.003657783265684514,0.0054517795989592
1995-01-17,0.0021651293199449993,0.002233072914478487,0.008085537105595344,0.14842757068621834,0.02560933180649673,0.002863672854110658,0.002863672854110658,0.005626354358194813,0.0034667661848995406,0.0037963962111005217,0.06022518402682149,0.007826250538865974,0.13235180746569444,0.006911370730876703,0.22254032846883504,0.03928967934882047,0.022364038110960473,0.00217531103906198,0.003983762609497288,0.002863672854110658,0.0018280095032403867,0.007251547150931309,0.17426454266343747,0.0053699633347760855,0.0940932434542308,0.0016672179636187832,0.002863672854110658,0.002863672854110658,0.004129215653243307
1995-01-18,0.0019491615595555343,0.0019389453884621649,0.00893510922928165,0.14287893871768748,0.03425821967731906,0.00239079363245002,0.00239079363245002,0.005774696689816213,0.0023255837952584316,0.005106907442720081,0.06205028709443064,0.0075719994413995075,0.1318041696033066,0.006911259955079494,0.19645254766967557,0.04703588840562456,0.0242244831306518,0.0018322768781217935,0.003530706199364217,0.00239079363245002,0.0019229353536746052,0.005954783967322561,0.16270048456647573,0.005641128173467756,0.12246597865780429,0.0015386683491336595,0.00239079363245002,0.00239079363245002,0.0032408762904820453
1995-01-19,0.0019316140964102803,0.0019388624029960887,0.010372556775967698,0.14975305566451685,0.036415039902174,0.002236470852992281,0.002236470852992281,0.007499614484377835,0.0021901137042668654,0.006470022127805353,0.05884578194652842,0.007313668135155767,0.12395178507049671,0.006538535045051261,0.17434649563534055,0.04998889079758007,0.026080144299728686,0.001738572696972398,0.0036387221516463166,0.002236470852992281,0.001957816069862052,0.005431088405430513,0.15760843218943993,0.0049925726706425665,0.14526974265822765,0.0015933893092362618,0.002236470852992281,0.002236470852992281,0.0029511494328665834
1995-01-20,0.0017797896686017928,0.00194906220512661,0.011177344921558993,0.16236210243793914,0.0455680040316833,0.002004092657204738,0.002004092657204738,0.009375515539748653,0.001915380539795389,0.007091414823049683,0.05111534211496418,0.006524237726859552,0.12297750337895477,0.005930260044819216,0.16579310310661594,0.051286083937925796,0.027577973688453192,0.0015895120448787942,0.0038328611979975445,0.002004092657204738,0.0017578504901115525,0.00527072853679189,0.14747394602535804,0.0042246645481850776,0.14891663178358827,0.0015542516672890324,0.002004092657204738,0.002004092657204738,0.002935940951359444
1995-01-23,0.0014695511222124669,0.0016392860996081984,0.0111362524059056,0.1742782655726962,0.04693412783504817,0.0016714317138203823,0.0016714317138203823,0.010801185864854311,0.001542732293399079,0.006246437918440884,0.045911277206403804,0.005377063811264796,0.12997415026141146,0.005925501709970784,0.15642726563453954,0.050874316407046996,0.02914123635369194,0.0013466876455542744,0.0041614186983380385,0.0016714317138203823,0.0014256176825127019,0.005135011976692962,0.14317696717182768,0.004460645596998447,0.15044621881351872,0.0013694199586148485,0.0016714317138203823,0.0016714317138203823,0.00244221074058177
1995-01-24,0.001159843999559583,0.0013897859106179475,0.010680230986521572,0.1774402501507353,0.058323523336885286,0.0013712029385842181,0.0013712029385842181,0.011108338042800908,0.001183976358037271,0.006210308460883477,0.04734375432546903,0.004031480404158665,0.13846572882143238,0.004939115042477471,0.15287257412484095,0.048695858218721334,0.03049227482923338,0.0010846290433786478,0.004604228980438678,0.0013712029385842181,0.0010751070997744548,0.005572938518092852,0.1322097705581112,0.0043381098307954755,0.14680242777961233,0.0012068767625354796,0.0013712029385842181,0.0013712029385842181,0.001912872432306585
1995-01-25,0.0010577393546693803,0.0011695944997060568,0.01033752981746713,0.1825149390499341,0.05478682116514715,0.0012480281894781335,0.0012480281894781335,0.012298902614640768,0.0010007071719672937,0.006930177580502464,0.0475954278213206,0.003408451301904835,0.13948716248655574,0.004317925817171244,0.15005012700042433,0.04871749127502821,0.03757395424860279,0.0009862377627286017,0.005054647258912456,0.0012480281894781335,0.000904326241055653,0.006097009012827139,0.11719349558406403,0.003342546084502669,0.1562160583905153,0.0010869743715974766,0.0012480281894781335,0.0012480281894781335,0.0016316251957773837
1995-01-26,0.001038741739922478,0.0010685301567791021,0.010242702924786623,0.17410957948915481,0.057351469929930995,0.0012317900423940004,0.0012317900423940004,0.012883108373068948,0.0009511402560119525,0.009621336233287963,0.04465296623018457,0.003021174589305801,0.1372096198552321,0.004009457022970785,0.1511610540303218,0.050530155649331145,0.04756427325200932,0.0010122467914631145,0.005463372850774883,0.0012317900423940004,0.0008623283429621976,0.00587097382975249,0.10757197919207646,0.0026319469379557973,0.16248291178531313,0.001045106940904472,0.0012317900423940004,0.0012317900423940004,0.0014848335394476524
1995-01-27,0.0010097381168690772,0.0009928490453132057,0.010125572829841091,0.17098885427562557,0.05106632517667008,0.0012369531500409203,0.0012369531500409203,0.013176388883640769,0.000923602139031945,0.01270615191681878,0.04398378140736845,0.0027034348955233692,0.13963964536415696,0.003396361985763326,0.15571516424824133,0.05434865766789116,0.04956011994866959,0.0010013731562413452,0.005837256146989377,0.0012369531500409203,0.0008324188673518914,0.005422042713051335,0.09130605195995266,0.0023349712754151433,0.17439287461158243,0.0010252207940879589,0.0012369531500409203,0.0012369531500409203,0.0013263636535630848
1995-01-30,0.0010804652932709605,0.0009867905373433495,0.009852049609325078,0.16225455769593683,0.05999207371794439,0.0012445151179388376,0.0012445151179388376,0.013241379756694566,0.0008616707213847314,0.014132285686762825,0.04235450064928985,0.002494248741816192,0.14069394748951952,0.0026956952829903635,0.1577219100864443,0.05573406912641602,0.04094924563134955,0.0009971026888856154,0.006361699642932488,0.0012445151179388376,0.0007771447294159042,0.0058098993610759785,0.08155309874406791,0.0020042083445331836,0.1890609257238015,0.0010245061856966463,0.0012445151179388376,0.0012445151179388376,0.0011439401292901146
1995-01-31,0.0010822422291789022,0.0009841992900775948,0.010079774256573915,0.14068940606524086,0.06884125538517114,0.0012191053738443251,0.0012191053738443251,0.013328430624471681,0.0008204228509394471,0.01421491768902882,0.04007681253773314,0.002402851548356385,0.14082411516163745,0.0023062332341356826,0.1569712223397665,0.05818578257480696,0.03704189351615788,0.000978229355781846,0.006094446786492351,0.0012191053738443251,0.0007182131392789896,0.00506921712981827,0.07580514569305669,0.0017081881749620345,0.2136733570207848,0.0009709952930743155,0.0012191053738443251,0.0012191053738443251,0.0010371323117600673
1995-02-01,0.0010312231543970767,0.0008658103658733829,0.009961007997337384,0.12255668478569595,0.08219118275899756,0.001154379789174299,0.001154379789174299,0.014003167222232365,0.0007551574413541832,0.013689058772893305,0.03592823092546743,0.002320213462128095,0.14174893300320413,0.001886746586008294,0.16347149724326596,0.05937795090276585,0.03936375324534741,0.0009356613117643857,0.006066461717387144,0.001154379789174299,0.0005980128142521772,0.00476537234399103,0.07124201365718012,0.0016191567987858394,0.21799416092530535,0.0009442167676804386,0.001154379789174299,0.001154379789174299,0.0009124366870488154
1995-02-02,0.0010130104085661485,0.0007619840524211057,0.010259158298124155,0.10782390224157723,0.08406970102815574,0.0010822508571044207,0.0010822508571044207,0.0164881970425875,0.000693608521831833,0.013907622676863735,0.032374252407531806,0.0023340839488359758,0.14072443624504574,0.0015443272294759084,0.17197108296735392,0.0628073016770256,0.05361057895010624,0.0009120206999471739,0.0056042909827539,0.0010822508571044207,0.0005626430019537437,0.004694340482254861,0.06722909786002199,0.0014974057144278778,0.2120354398589174,0.0009449276365469453,0.0010822508571044207,0.0010822508571044207,0.0007253367305716267
