,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
1995-01-11,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999,0.03448275999999999
1995-01-12,0.011561386591419861,0.0130682978653359,0.036372761109460805,0.096725442,0.033550291225866676,0.017146913178769332,0.017146913178769332,0.02149188522615667,0.011802069904196327,0.013354732734685447,0.08573831078884003,0.013799962261284446,0.07550541845075863,0.014430146912646396,0.0966118111653333,0.042547212385333336,0.026146858527866666,0.01228150454273667,0.015944950128368534,0.017146913178769332,0.01059538890499078,0.018667509120862662,0.15850701214066668,0.025385251884880004,0.05680758135066667,0.010695613188130613,0.017146913178769332,0.017146913178769332,0.012674028275786977
1995-01-13,0.008008438590536548,0.009003374441982818,0.04308383146804973,0.08655181079933334,0.023587308981005348,0.011626255584711033,0.011626255584711033,0.017194315074235057,0.008725000039056432,0.010389555140366189,0.11097567648333247,0.011814557682557089,0.12108728611895479,0.009620489766986576,0.08690012485053338,0.04365523903873333,0.024600595261237337,0.00863926799304969,0.012521288353400594,0.011626255584711033,0.007218617993921471,0.015892874291377534,0.17547444364416132,0.0164084939097184,0.073717057832,0.007634100631767063,0.011626255584711033,0.011626255584711033,0.00916496142937727
1995-01-16,0.006767861420904004,0.007796265128698613,0.05338826107979246,0.08557167279133333,0.020675337385986675,0.00936906847527643,0.00936906847527643,0.015909346645764155,0.007263870879102599,0.009412223594770813,0.11814804363287,0.01148436725121191,0.12885270836831617,0.008220999221222377,0.09410495934909331,0.04726486740370068,0.0289735392513248,0.006976113182746991,0.01006281651498948,0.00936906847527643,0.006107417573108848,0.013647358800777314,0.16841249566270672,0.013572316108238489,0.07569000775143599,0.006591949555806732,0.00936906847527643,0.00936906847527643,0.008259861140315131
1995-01-17,0.006088695370505576,0.007596263436733351,0.06183117670043685,0.0834989354300533,0.018927774692884668,0.008363057942057548,0.008363057942057548,0.014771162758393977,0.006439788915259834,0.010208097937191365,0.1210947315938037,0.012046807227833205,0.12247498701967359,0.007874555646722738,0.10037787007998139,0.05025238925038932,0.037832021512536805,0.006267215732269831,0.009108097816919906,0.008363057942057548,0.005588413447861132,0.01153267984918984,0.1622905699802333,0.0128323308412868,0.07517696519628428,0.0062332705839164065,0.008363057942057548,0.008363057942057548,0.007839892797896373
1995-01-18,0.005799694096624725,0.007135203496195532,0.06821827229933794,0.08259540980076,0.01804149535097955,0.008048528787528283,0.008048528787528283,0.013640943560977802,0.005908800668338742,0.011318681413050756,0.12168199894515605,0.012454421340768266,0.11570144103787663,0.00760066141408249,0.10550698474830399,0.053963159001910926,0.04276788917368919,0.005832825721263134,0.009086633726703337,0.008048528787528283,0.005333981563608267,0.010458982341091888,0.1558555516929207,0.011699617205657683,0.0753664539012932,0.006380251159719972,0.008048528787528283,0.008048528787528283,0.007408009709700071
1995-01-19,0.005666951460975569,0.00679323255388556,0.07032430629628805,0.08265558732878134,0.017653611413202982,0.008049316422483162,0.008049316422483162,0.013739724717097328,0.00577082549557824,0.012445026495907896,0.12050760872985226,0.012797313405616592,0.10891812568850169,0.007324232246258694,0.10977366303848798,0.05609643674349749,0.045117220714116224,0.005600418964734162,0.009487285826878297,0.008049316422483162,0.0051172883010286606,0.009974938816881242,0.15144001496399034,0.010809727297908299,0.07785257241374015,0.006792428359901637,0.008049316422483162,0.008049316422483162,0.00709488663630771
1995-01-20,0.005514786408352201,0.0064388766024396325,0.07210526925268401,0.08464573427324956,0.017796534560307966,0.007974031900828696,0.007974031900828696,0.014956935567436536,0.005587721313647172,0.012987315316797966,0.11587109809602265,0.013131892374523401,0.10087007623079823,0.007116125373714491,0.11403257788185912,0.05494024055997691,0.05369739911909229,0.005492205100762977,0.010041508292139489,0.007974031900828696,0.004918489206466978,0.010185395542464533,0.14549586308847684,0.010407318886395305,0.07978965711098414,0.007162237811839938,0.007974031900828696,0.007974031900828696,0.006944566378963782
1995-01-23,0.0054507049941101065,0.006163386971847046,0.07351999728219807,0.0843329520727175,0.01707704925260581,0.007695828771152709,0.007695828771152709,0.016492185959872365,0.005470315334817302,0.01263331684772686,0.11296128420377931,0.013478819962692437,0.09779406801126118,0.007144915514028519,0.1150122759318757,0.05156232870311893,0.059460795282041436,0.005432156009743254,0.010794641647008189,0.007695828771152709,0.004745339671326847,0.010547781594285382,0.14618567360989623,0.010040727918595648,0.08108518887747385,0.00744538985538684,0.007695828771152709,0.007695828771152709,0.006689564396290296
1995-01-24,0.0054070133296947745,0.005964974422435509,0.07549153368581249,0.08419692613239076,0.01717972339886096,0.007394274914685187,0.007394274914685187,0.017099332348542766,0.005340670470798,0.013177541607850589,0.11135100494554173,0.013838597850023343,0.09915176520257478,0.007101696097387382,0.1188454718349653,0.048973709842942324,0.06024015690519098,0.005402491825070779,0.011496334778244806,0.007394274914685187,0.00461067754180301,0.011931833297100486,0.14219016773393653,0.010053319087558141,0.0801468262229096,0.007452580822502576,0.007394274914685187,0.007394274914685187,0.00638427162198895
1995-01-25,0.005337743881287915,0.0058365152928069736,0.07783877071500583,0.08460502974106464,0.016619428873803938,0.007316583092170186,0.007316583092170186,0.01832962904190502,0.005323497141916684,0.014090210909193974,0.10607738923665724,0.014350432688276757,0.09931885128579425,0.007241666265905648,0.12071966892615957,0.0478625227503944,0.06073953733848236,0.005361190442058249,0.011557592203796022,0.007316583092170186,0.004492174988567581,0.012928450787571828,0.13789172127739516,0.009920842014926266,0.08352453351149235,0.0072914069681659106,0.007316583092170186,0.007316583092170186,0.006158299925662782
1995-01-26,0.005243635726665063,0.00575992130386273,0.08011738995449849,0.08307612834273408,0.01631795481169033,0.007325931109848302,0.007325931109848302,0.01933127948378065,0.005245211465062055,0.01682219074294178,0.10021677278616145,0.014576092965378243,0.09847923584104018,0.007320403283530899,0.12298570605025985,0.04813205361826703,0.061564346039015255,0.0053203573771338376,0.011875585442307617,0.007325931109848302,0.004391385490734746,0.012740641436651162,0.13398006467078497,0.009914794581445611,0.086616525922548,0.0072930374980219774,0.007325931109848302,0.007325931109848302,0.006049619898120414
1995-01-27,0.005230133705208488,0.00575423268675444,0.08272683391895674,0.08084575303981646,0.015616357881228662,0.007325264156772933,0.007325264156772933,0.02000272008730434,0.0052929669499436165,0.01988479526566123,0.09351806176908639,0.014291794762026437,0.09940237210976338,0.007196669236823436,0.12636393679673685,0.04906641031460926,0.06197590091830313,0.005270261872946586,0.012813775314335292,0.007325264156772933,0.004304571016830431,0.012452724494618764,0.12821767005683876,0.009739576337460676,0.09004635450978712,0.00738822462230567,0.007325264156772933,0.007325264156772933,0.005971575013304138
1995-01-30,0.005235598877266678,0.005791069793606112,0.083462014343092,0.0800773896101376,0.015855203716955216,0.007312058454984002,0.007312058454984002,0.02019869857214908,0.005381879999866653,0.021572109124377608,0.08703882941914244,0.014030498557049837,0.10449349619937436,0.006742952937034712,0.1289600737963086,0.05010323403249521,0.05596631448202709,0.005200215329658788,0.01368959242246701,0.007312058454984002,0.0041929910831983936,0.012976727451701149,0.12576780228222537,0.009808573679662097,0.09329727772095663,0.007648910880633305,0.007312058454984002,0.007312058454984002,0.005948255655985156
1995-01-31,0.0051918274077946405,0.0057890695733269545,0.0861291459300668,0.07580023746224557,0.01646858727432053,0.007227910942185444,0.007227910942185444,0.02076893792897633,0.005473767924705664,0.021532951857705644,0.08363863332000884,0.014151007160545742,0.10511404337745277,0.006418716941237107,0.13136228061724944,0.05234265880301835,0.05457947279698798,0.005167005280129132,0.013539092314601568,0.007227910942185444,0.0041339264299608425,0.01168426801421432,0.12061338311578426,0.009874538389357338,0.10038235558450934,0.00765773307289286,0.007227910942185444,0.007227910942185444,0.006046817519749802
1995-02-01,0.005075624620138541,0.005815703185128071,0.08547888334626201,0.07220058879509283,0.017603003080372694,0.007090385799662464,0.007090385799662464,0.022203231570764266,0.005545331396470516,0.020980869345019797,0.08317784638466041,0.014180458607580741,0.10496981919202282,0.006172998280593018,0.13276008335966039,0.05321431890934586,0.056170829667969276,0.005093347841375882,0.013816699283617034,0.007090385799662464,0.0040746456525854345,0.010950913500929704,0.11903033778395312,0.009905197721980879,0.10219880279477903,0.007751718267620671,0.007090385799662464,0.007090385799662464,0.006176814895307206
1995-02-02,0.00500366558315916,0.005824799670750662,0.08665997734077024,0.06865540294153748,0.017641578682392668,0.00695616815134645,0.00695616815134645,0.024072408867237043,0.005636761559725142,0.0217213183990218,0.0793629865097109,0.014130184669297855,0.10363603751574593,0.006051915737686704,0.13543401576329026,0.05496398559303314,0.058105810287171135,0.005078391031587199,0.01275852464917661,0.00695616815134645,0.004040139318826345,0.010218929607581806,0.11819884437201975,0.010014379465711976,0.10422298554846716,0.00793490269039116,0.00695616815134645,0.00695616815134645,0.005851206277266673
1995-02-03,0.004947318410087096,0.0058505979790213995,0.08473764428940009,0.06986147303702898,0.01680304681461189,0.00685897773883071,0.00685897773883071,0.02706389057603588,0.005670569660223409,0.022441233680210525,0.07994529942761405,0.01407439691947102,0.1033326980508871,0.005980649014688943,0.1336961639953659,0.054571743675926536,0.05862373574100336,0.005080508578824738,0.011789486084852722,0.00685897773883071,0.004051207685518275,0.009696420439113188,0.11721920466024192,0.009950141536843947,0.106641058077387,0.008084025414672371,0.00685897773883071,0.00685897773883071,0.005592615938940528
1995-02-06,0.004886084109593354,0.005811370517034961,0.08297325533711018,0.07022527157440141,0.01518916494813166,0.006702720769626419,0.006702720769626419,0.02907924262103402,0.005718700071462352,0.022861789693385332,0.08061733556718224,0.014406497621224383,0.09964899168513998,0.00596796375593973,0.1331691763324799,0.056758481467893716,0.05957107145703416,0.005011130188995264,0.011797928520061823,0.006702720769626419,0.004077622577139428,0.00926965095173828,0.11676401001110838,0.009964963306212772,0.10928076599412966,0.008159708326883218,0.006702720769626419,0.006702720769626419,0.00527622863405846
1995-02-07,0.004768030802571544,0.005872068854678983,0.07954183287942912,0.07176680516591566,0.013499642080150514,0.00655323032539977,0.00655323032539977,0.030304459716849655,0.005812992076205478,0.024153900614837708,0.0811409724607555,0.01402861702931878,0.09887404540984374,0.006035269156199253,0.13949576748785655,0.05712328730574002,0.0575883561071792,0.0050592316832418485,0.012439218378594437,0.00655323032539977,0.0040876016381529955,0.00909720782086548,0.11533470864422328,0.009800819628347376,0.1081017984606039,0.008243263213468945,0.00655323032539977,0.00655323032539977,0.005063958579313186
1995-02-08,0.0047075844127425995,0.005949722297831658,0.07344394248097548,0.07074511370807672,0.012719474212400463,0.006454567461129867,0.006454567461129867,0.03468567552501482,0.005704962734326233,0.024352387151072297,0.08243189504614819,0.013919257443181537,0.09713653108549866,0.006030650167243821,0.14815193887944264,0.056615820652486805,0.055138256116021474,0.005108629721569918,0.012069575773321418,0.006454567461129867,0.0040840991924402485,0.008945603996523891,0.11527266526783286,0.009873128346025798,0.10735865635142118,0.008316305204532875,0.006454567461129867,0.006454567461129867,0.004965290365855429
1995-02-09,0.004689652867882131,0.005991258197225682,0.07120763850207723,0.0698943061087538,0.012009108314999557,0.006356466727375548,0.006356466727375548,0.0383071863018005,0.005749613402679721,0.024824700249842815,0.07938780586545757,0.013875544571430466,0.096911515899425,0.005954443371795531,0.1538430314981482,0.05587453443522999,0.05343134957586516,0.005105589686887282,0.011764101927297984,0.006356466727375548,0.0040525402193081666,0.008205513402785018,0.11595886198472344,0.009840310685357352,0.10817149794545083,0.008308719202585406,0.006356466727375548,0.006356466727375548,0.004858832335706489
1995-02-10,0.004710989305603798,0.006011942571150254,0.06985098993681763,0.06831599296743422,0.011764366697168994,0.00630835991458669,0.00630835991458669,0.04078937593982629,0.005827316191816126,0.024920126631325975,0.07653924343791038,0.0136915452266446,0.0970804923200189,0.00593476521082968,0.15698753815652833,0.056507557893087916,0.053815525241556084,0.005088481263948191,0.012324489716351531,0.00630835991458669,0.004063024562516355,0.008048430243067341,0.11550275152914258,0.009724706571825935,0.10778177431474613,0.008390478210674722,0.00630835991458669,0.00630835991458669,0.004786307507957311
1995-02-13,0.004759931114714194,0.0060054573729466584,0.06749675551818662,0.06647789623244725,0.011642520388475032,0.00629546659307821,0.00629546659307821,0.04284141563027702,0.005853828241937071,0.02478358583468055,0.07808601997667454,0.013561444244441197,0.09892539435845873,0.005989907916608854,0.1602841102238288,0.05506544418178027,0.0521946171557196,0.005088863829038904,0.013303131245753812,0.00629546659307821,0.004070180838882593,0.008071539979791317,0.11486806284748409,0.009744920370721404,0.10612865422336136,0.008443766928060243,0.00629546659307821,0.00629546659307821,0.004835229931375042
1995-02-14,0.0047946053710448515,0.00600464632945947,0.06529815565895473,0.06690454517031409,0.011126715048603637,0.006249745273374338,0.006249745273374338,0.04318077039313973,0.00591137852551762,0.02428733816005698,0.07780575514318856,0.013441112371900779,0.10058269054527814,0.005895183435838839,0.16109635338544087,0.055774945034971726,0.051839679775765195,0.00511701040773239,0.01393511150213745,0.006249745273374338,0.004079352823403569,0.008117048192910162,0.11483622018301799,0.009818292074804306,0.10532875195727971,0.008702128206179334,0.006249745273374338,0.006249745273374338,0.004873496526462448
1995-02-15,0.004820342771640996,0.006059748421561348,0.06341426189014958,0.06889439449756873,0.011011689588724912,0.006257405679179775,0.006257405679179775,0.04472327238401698,0.00580758673133811,0.024269004619264622,0.07779944162603525,0.0134323660928646,0.10104658463925109,0.00592110624416938,0.16041526062847805,0.05790149463362482,0.04864141718373571,0.005106500126412212,0.013727325661921105,0.006257405679179775,0.0041160942707885164,0.00785443061502088,0.1167273638055091,0.009957389684537046,0.10326920389282321,0.00884925532583749,0.006257405679179775,0.006257405679179775,0.004947460265196391
